averageMultiplayer,bottomBarrierPips,endingHour,openingInterval,slPips,startingHour,tpMultiplier,moveSlPips,resultPips,date
1.5,0.004,13,1,0.0015,7,1.4,0.0015,0.007249999999998157,33
1.5,0.004,13,1,0.0015,7,1.4,0.001,0.007249999999998157,33
1.5,0.004,13,1,0.0015,7,1.4,0.0005,0.007249999999998157,33
1.5,0.004,13,1,0.0015,7,1.4,0.0,0.007249999999998157,33
1.5,0.005,15,1,0.0015,7,1.3,0.0015,0.007229999999995606,34
1.5,0.006,15,1,0.0015,7,1.3,0.0015,0.007229999999995606,34
1.5,0.005,15,1,0.0015,7,1.3,0.001,0.007229999999995606,34
1.5,0.006,15,1,0.0015,7,1.3,0.001,0.007229999999995606,34
1.5,0.005,15,1,0.0015,7,1.3,0.0005,0.007229999999995606,34
1.5,0.006,15,1,0.0015,7,1.3,0.0005,0.007229999999995606,34
1.5,0.005,15,1,0.0015,7,1.3,0.0,0.007229999999995606,34
1.5,0.006,15,1,0.0015,7,1.3,0.0,0.007229999999995606,34
1.5,0.004,14,1,0.0015,7,1.4,0.0015,0.00712999999999806,33
1.5,0.004,14,1,0.0015,7,1.4,0.001,0.00712999999999806,33
1.5,0.004,14,1,0.0015,7,1.4,0.0005,0.00712999999999806,33
1.5,0.004,14,1,0.0015,7,1.4,0.0,0.00712999999999806,33
1.5,0.005,16,1,0.0015,7,1.3,0.0015,0.007109999999995486,34
1.5,0.006,16,1,0.0015,7,1.3,0.0015,0.007109999999995486,34
1.5,0.005,16,1,0.0015,7,1.3,0.001,0.007109999999995486,34
1.5,0.006,16,1,0.0015,7,1.3,0.001,0.007109999999995486,34
1.5,0.005,16,1,0.0015,7,1.3,0.0005,0.007109999999995486,34
1.5,0.006,16,1,0.0015,7,1.3,0.0005,0.007109999999995486,34
1.5,0.005,16,1,0.0015,7,1.3,0.0,0.007109999999995486,34
1.5,0.006,16,1,0.0015,7,1.3,0.0,0.007109999999995486,34
1.5,0.004,15,1,0.0015,7,1.4,0.0015,0.007079999999998176,33
1.5,0.004,15,1,0.0015,7,1.4,0.001,0.007079999999998176,33
1.5,0.004,15,1,0.0015,7,1.4,0.0005,0.007079999999998176,33
1.5,0.004,15,1,0.0015,7,1.4,0.0,0.007079999999998176,33
1.5,0.004,16,1,0.0015,7,1.4,0.0015,0.006959999999998056,33
1.5,0.004,16,1,0.0015,7,1.4,0.001,0.006959999999998056,33
1.5,0.004,16,1,0.0015,7,1.4,0.0005,0.006959999999998056,33
1.5,0.004,16,1,0.0015,7,1.4,0.0,0.006959999999998056,33
1.5,0.004,15,1,0.002,7,1.5,0.0015,0.006856363636361552,33
1.5,0.004,15,1,0.002,7,1.5,0.001,0.006856363636361552,33
1.5,0.004,15,1,0.002,7,1.5,0.0005,0.006856363636361552,33
1.5,0.004,15,1,0.002,7,1.5,0.0,0.006856363636361552,33
1.5,0.004,14,1,0.0015,7,1.3,0.0015,0.00682999999999565,33
1.5,0.004,14,1,0.0015,7,1.3,0.001,0.00682999999999565,33
1.5,0.004,14,1,0.0015,7,1.3,0.0005,0.00682999999999565,33
1.5,0.004,14,1,0.0015,7,1.3,0.0,0.00682999999999565,33
1.5,0.004,15,1,0.0015,7,1.3,0.0015,0.006779999999995767,33
1.5,0.004,15,1,0.0015,7,1.3,0.001,0.006779999999995767,33
1.5,0.004,15,1,0.0015,7,1.3,0.0005,0.006779999999995767,33
1.5,0.004,15,1,0.0015,7,1.3,0.0,0.006779999999995767,33
1.5,0.004,16,1,0.0015,7,1.3,0.0015,0.006659999999995647,33
1.5,0.004,16,1,0.0015,7,1.3,0.001,0.006659999999995647,33
1.5,0.004,16,1,0.0015,7,1.3,0.0005,0.006659999999995647,33
1.5,0.004,16,1,0.0015,7,1.3,0.0,0.006659999999995647,33
1.5,0.005,12,1,0.002,7,1.4,0.0015,0.006436363636361841,34
1.5,0.006,12,1,0.002,7,1.4,0.0015,0.006436363636361841,34
1.5,0.005,12,1,0.002,7,1.4,0.001,0.006436363636361841,34
1.5,0.006,12,1,0.002,7,1.4,0.001,0.006436363636361841,34
1.5,0.005,12,1,0.002,7,1.4,0.0005,0.006436363636361841,34
1.5,0.006,12,1,0.002,7,1.4,0.0005,0.006436363636361841,34
1.5,0.005,12,1,0.002,7,1.4,0.0,0.006436363636361841,34
1.5,0.006,12,1,0.002,7,1.4,0.0,0.006436363636361841,34
1.5,0.005,12,1,0.001,7,1.3,0.0015,0.006400000000005512,34
1.5,0.005,13,1,0.001,7,1.3,0.0015,0.006400000000005512,34
1.5,0.005,14,1,0.001,7,1.3,0.0015,0.006400000000005512,34
1.5,0.005,15,1,0.001,7,1.3,0.0015,0.006400000000005512,34
1.5,0.005,16,1,0.001,7,1.3,0.0015,0.006400000000005512,34
1.5,0.006,12,1,0.001,7,1.3,0.0015,0.006400000000005512,34
1.5,0.006,13,1,0.001,7,1.3,0.0015,0.006400000000005512,34
1.5,0.006,14,1,0.001,7,1.3,0.0015,0.006400000000005512,34
1.5,0.006,15,1,0.001,7,1.3,0.0015,0.006400000000005512,34
1.5,0.006,16,1,0.001,7,1.3,0.0015,0.006400000000005512,34
1.5,0.005,12,1,0.001,7,1.3,0.001,0.006400000000005512,34
1.5,0.005,13,1,0.001,7,1.3,0.001,0.006400000000005512,34
1.5,0.005,14,1,0.001,7,1.3,0.001,0.006400000000005512,34
1.5,0.005,15,1,0.001,7,1.3,0.001,0.006400000000005512,34
1.5,0.005,16,1,0.001,7,1.3,0.001,0.006400000000005512,34
1.5,0.006,12,1,0.001,7,1.3,0.001,0.006400000000005512,34
1.5,0.006,13,1,0.001,7,1.3,0.001,0.006400000000005512,34
1.5,0.006,14,1,0.001,7,1.3,0.001,0.006400000000005512,34
1.5,0.006,15,1,0.001,7,1.3,0.001,0.006400000000005512,34
1.5,0.006,16,1,0.001,7,1.3,0.001,0.006400000000005512,34
1.5,0.005,12,1,0.001,7,1.3,0.0005,0.006400000000005512,34
1.5,0.005,13,1,0.001,7,1.3,0.0005,0.006400000000005512,34
1.5,0.005,14,1,0.001,7,1.3,0.0005,0.006400000000005512,34
1.5,0.005,15,1,0.001,7,1.3,0.0005,0.006400000000005512,34
1.5,0.005,16,1,0.001,7,1.3,0.0005,0.006400000000005512,34
1.5,0.006,12,1,0.001,7,1.3,0.0005,0.006400000000005512,34
1.5,0.006,13,1,0.001,7,1.3,0.0005,0.006400000000005512,34
1.5,0.006,14,1,0.001,7,1.3,0.0005,0.006400000000005512,34
1.5,0.006,15,1,0.001,7,1.3,0.0005,0.006400000000005512,34
1.5,0.006,16,1,0.001,7,1.3,0.0005,0.006400000000005512,34
1.5,0.005,12,1,0.001,7,1.3,0.0,0.006400000000005512,34
1.5,0.005,13,1,0.001,7,1.3,0.0,0.006400000000005512,34
1.5,0.005,14,1,0.001,7,1.3,0.0,0.006400000000005512,34
1.5,0.005,15,1,0.001,7,1.3,0.0,0.006400000000005512,34
1.5,0.005,16,1,0.001,7,1.3,0.0,0.006400000000005512,34
1.5,0.006,12,1,0.001,7,1.3,0.0,0.006400000000005512,34
1.5,0.006,13,1,0.001,7,1.3,0.0,0.006400000000005512,34
1.5,0.006,14,1,0.001,7,1.3,0.0,0.006400000000005512,34
1.5,0.006,15,1,0.001,7,1.3,0.0,0.006400000000005512,34
1.5,0.006,16,1,0.001,7,1.3,0.0,0.006400000000005512,34
1.5,0.005,12,1,0.0015,7,1.5,0.0015,0.0061900000000003185,34
1.5,0.006,12,1,0.0015,7,1.5,0.0015,0.0061900000000003185,34
1.5,0.005,12,1,0.0015,7,1.5,0.001,0.0061900000000003185,34
1.5,0.006,12,1,0.0015,7,1.5,0.001,0.0061900000000003185,34
1.5,0.005,12,1,0.0015,7,1.5,0.0005,0.0061900000000003185,34
1.5,0.006,12,1,0.0015,7,1.5,0.0005,0.0061900000000003185,34
1.5,0.005,12,1,0.0015,7,1.5,0.0,0.0061900000000003185,34
1.5,0.006,12,1,0.0015,7,1.5,0.0,0.0061900000000003185,34
1.5,0.005,12,1,0.0015,7,1.4,0.0015,0.006189999999998096,34
1.5,0.006,12,1,0.0015,7,1.4,0.0015,0.006189999999998096,34
1.5,0.005,12,1,0.0015,7,1.4,0.001,0.006189999999998096,34
1.5,0.006,12,1,0.0015,7,1.4,0.001,0.006189999999998096,34
1.5,0.005,12,1,0.0015,7,1.4,0.0005,0.006189999999998096,34
1.5,0.006,12,1,0.0015,7,1.4,0.0005,0.006189999999998096,34
1.5,0.005,12,1,0.0015,7,1.4,0.0,0.006189999999998096,34
1.5,0.006,12,1,0.0015,7,1.4,0.0,0.006189999999998096,34
1.5,0.004,12,1,0.001,7,1.3,0.0015,0.006100000000005323,33
1.5,0.004,13,1,0.001,7,1.3,0.0015,0.006100000000005323,33
1.5,0.004,14,1,0.001,7,1.3,0.0015,0.006100000000005323,33
1.5,0.004,15,1,0.001,7,1.3,0.0015,0.006100000000005323,33
1.5,0.004,16,1,0.001,7,1.3,0.0015,0.006100000000005323,33
1.5,0.004,12,1,0.001,7,1.3,0.001,0.006100000000005323,33
1.5,0.004,13,1,0.001,7,1.3,0.001,0.006100000000005323,33
1.5,0.004,14,1,0.001,7,1.3,0.001,0.006100000000005323,33
1.5,0.004,15,1,0.001,7,1.3,0.001,0.006100000000005323,33
1.5,0.004,16,1,0.001,7,1.3,0.001,0.006100000000005323,33
1.5,0.004,12,1,0.001,7,1.3,0.0005,0.006100000000005323,33
1.5,0.004,13,1,0.001,7,1.3,0.0005,0.006100000000005323,33
1.5,0.004,14,1,0.001,7,1.3,0.0005,0.006100000000005323,33
1.5,0.004,15,1,0.001,7,1.3,0.0005,0.006100000000005323,33
1.5,0.004,16,1,0.001,7,1.3,0.0005,0.006100000000005323,33
1.5,0.004,12,1,0.001,7,1.3,0.0,0.006100000000005323,33
1.5,0.004,13,1,0.001,7,1.3,0.0,0.006100000000005323,33
1.5,0.004,14,1,0.001,7,1.3,0.0,0.006100000000005323,33
1.5,0.004,15,1,0.001,7,1.3,0.0,0.006100000000005323,33
1.5,0.004,16,1,0.001,7,1.3,0.0,0.006100000000005323,33
1.5,0.005,13,1,0.002,7,1.3,0.0015,0.005939999999998437,34
1.5,0.006,13,1,0.002,7,1.3,0.0015,0.005939999999998437,34
1.5,0.005,13,1,0.002,7,1.3,0.001,0.005939999999998437,34
1.5,0.006,13,1,0.002,7,1.3,0.001,0.005939999999998437,34
1.5,0.005,13,1,0.002,7,1.3,0.0005,0.005939999999998437,34
1.5,0.006,13,1,0.002,7,1.3,0.0005,0.005939999999998437,34
1.5,0.005,13,1,0.002,7,1.3,0.0,0.005939999999998437,34
1.5,0.006,13,1,0.002,7,1.3,0.0,0.005939999999998437,34
1.5,0.005,12,1,0.0015,7,1.3,0.0015,0.005889999999995689,34
1.5,0.006,12,1,0.0015,7,1.3,0.0015,0.005889999999995689,34
1.5,0.005,12,1,0.0015,7,1.3,0.001,0.005889999999995689,34
1.5,0.006,12,1,0.0015,7,1.3,0.001,0.005889999999995689,34
1.5,0.005,12,1,0.0015,7,1.3,0.0005,0.005889999999995689,34
1.5,0.006,12,1,0.0015,7,1.3,0.0005,0.005889999999995689,34
1.5,0.005,12,1,0.0015,7,1.3,0.0,0.005889999999995689,34
1.5,0.006,12,1,0.0015,7,1.3,0.0,0.005889999999995689,34
1.5,0.005,12,1,0.002,7,1.3,0.0015,0.005879999999998441,34
1.5,0.006,12,1,0.002,7,1.3,0.0015,0.005879999999998441,34
1.5,0.005,12,1,0.002,7,1.3,0.001,0.005879999999998441,34
1.5,0.006,12,1,0.002,7,1.3,0.001,0.005879999999998441,34
1.5,0.005,12,1,0.002,7,1.3,0.0005,0.005879999999998441,34
1.5,0.006,12,1,0.002,7,1.3,0.0005,0.005879999999998441,34
1.5,0.005,12,1,0.002,7,1.3,0.0,0.005879999999998441,34
1.5,0.006,12,1,0.002,7,1.3,0.0,0.005879999999998441,34
1.5,0.004,12,1,0.002,7,1.4,0.0015,0.0056363636363619294,33
1.5,0.004,12,1,0.002,7,1.4,0.001,0.0056363636363619294,33
1.5,0.004,12,1,0.002,7,1.4,0.0005,0.0056363636363619294,33
1.5,0.004,12,1,0.002,7,1.4,0.0,0.0056363636363619294,33
1.5,0.004,12,1,0.0015,7,1.4,0.0015,0.005589999999998162,33
1.5,0.004,12,1,0.0015,7,1.4,0.001,0.005589999999998162,33
1.5,0.004,12,1,0.0015,7,1.4,0.0005,0.005589999999998162,33
1.5,0.004,12,1,0.0015,7,1.4,0.0,0.005589999999998162,33
1.5,0.005,14,1,0.002,7,1.6,0.0015,0.005586363636365644,34
1.5,0.006,14,1,0.002,7,1.6,0.0015,0.005586363636365644,34
1.5,0.005,14,1,0.002,7,1.6,0.001,0.005586363636365644,34
1.5,0.006,14,1,0.002,7,1.6,0.001,0.005586363636365644,34
1.5,0.005,14,1,0.002,7,1.6,0.0005,0.005586363636365644,34
1.5,0.006,14,1,0.002,7,1.6,0.0005,0.005586363636365644,34
1.5,0.005,14,1,0.002,7,1.6,0.0,0.005586363636365644,34
1.5,0.006,14,1,0.002,7,1.6,0.0,0.005586363636365644,34
1.5,0.004,12,1,0.0015,7,1.3,0.0015,0.005439999999995849,33
1.5,0.004,12,1,0.0015,7,1.3,0.001,0.005439999999995849,33
1.5,0.004,12,1,0.0015,7,1.3,0.0005,0.005439999999995849,33
1.5,0.004,12,1,0.0015,7,1.3,0.0,0.005439999999995849,33
1.5,0.004,13,1,0.002,7,1.3,0.0015,0.005339999999998503,33
1.5,0.004,13,1,0.002,7,1.3,0.001,0.005339999999998503,33
1.5,0.004,13,1,0.002,7,1.3,0.0005,0.005339999999998503,33
1.5,0.004,13,1,0.002,7,1.3,0.0,0.005339999999998503,33
1.5,0.004,12,1,0.002,7,1.3,0.0015,0.005279999999998507,33
1.5,0.004,12,1,0.002,7,1.3,0.001,0.005279999999998507,33
1.5,0.004,12,1,0.002,7,1.3,0.0005,0.005279999999998507,33
1.5,0.004,12,1,0.002,7,1.3,0.0,0.005279999999998507,33
1.5,0.005,15,1,0.002,7,1.3,0.0015,0.005179999999998386,34
1.5,0.006,15,1,0.002,7,1.3,0.0015,0.005179999999998386,34
1.5,0.005,15,1,0.002,7,1.3,0.001,0.005179999999998386,34
1.5,0.006,15,1,0.002,7,1.3,0.001,0.005179999999998386,34
1.5,0.005,15,1,0.002,7,1.3,0.0005,0.005179999999998386,34
1.5,0.006,15,1,0.002,7,1.3,0.0005,0.005179999999998386,34
1.5,0.005,15,1,0.002,7,1.3,0.0,0.005179999999998386,34
1.5,0.006,15,1,0.002,7,1.3,0.0,0.005179999999998386,34
1.5,0.005,16,1,0.002,7,1.3,0.0015,0.005059999999998266,34
1.5,0.006,16,1,0.002,7,1.3,0.0015,0.005059999999998266,34
1.5,0.005,16,1,0.002,7,1.3,0.001,0.005059999999998266,34
1.5,0.006,16,1,0.002,7,1.3,0.001,0.005059999999998266,34
1.5,0.005,16,1,0.002,7,1.3,0.0005,0.005059999999998266,34
1.5,0.006,16,1,0.002,7,1.3,0.0005,0.005059999999998266,34
1.5,0.005,16,1,0.002,7,1.3,0.0,0.005059999999998266,34
1.5,0.006,16,1,0.002,7,1.3,0.0,0.005059999999998266,34
1.5,0.004,15,1,0.002,7,1.3,0.0015,0.0045799999999984525,33
1.5,0.004,15,1,0.002,7,1.3,0.001,0.0045799999999984525,33
1.5,0.004,15,1,0.002,7,1.3,0.0005,0.0045799999999984525,33
1.5,0.004,15,1,0.002,7,1.3,0.0,0.0045799999999984525,33
1.5,0.005,13,1,0.002,7,1.4,0.0015,0.004536363636362319,34
1.5,0.006,13,1,0.002,7,1.4,0.0015,0.004536363636362319,34
1.5,0.005,13,1,0.002,7,1.4,0.001,0.004536363636362319,34
1.5,0.006,13,1,0.002,7,1.4,0.001,0.004536363636362319,34
1.5,0.005,13,1,0.002,7,1.4,0.0005,0.004536363636362319,34
1.5,0.006,13,1,0.002,7,1.4,0.0005,0.004536363636362319,34
1.5,0.005,13,1,0.002,7,1.4,0.0,0.004536363636362319,34
1.5,0.006,13,1,0.002,7,1.4,0.0,0.004536363636362319,34
1.5,0.005,15,1,0.002,7,1.4,0.0015,0.004516363636361787,34
1.5,0.006,15,1,0.002,7,1.4,0.0015,0.004516363636361787,34
1.5,0.005,15,1,0.002,7,1.4,0.001,0.004516363636361787,34
1.5,0.006,15,1,0.002,7,1.4,0.001,0.004516363636361787,34
1.5,0.005,15,1,0.002,7,1.4,0.0005,0.004516363636361787,34
1.5,0.006,15,1,0.002,7,1.4,0.0005,0.004516363636361787,34
1.5,0.005,15,1,0.002,7,1.4,0.0,0.004516363636361787,34
1.5,0.006,15,1,0.002,7,1.4,0.0,0.004516363636361787,34
1.5,0.004,16,1,0.002,7,1.3,0.0015,0.0044599999999983325,33
1.5,0.004,16,1,0.002,7,1.3,0.001,0.0044599999999983325,33
1.5,0.004,16,1,0.002,7,1.3,0.0005,0.0044599999999983325,33
1.5,0.004,16,1,0.002,7,1.3,0.0,0.0044599999999983325,33
1.5,0.005,16,1,0.002,7,1.4,0.0015,0.004396363636361667,34
1.5,0.006,16,1,0.002,7,1.4,0.0015,0.004396363636361667,34
1.5,0.005,16,1,0.002,7,1.4,0.001,0.004396363636361667,34
1.5,0.006,16,1,0.002,7,1.4,0.001,0.004396363636361667,34
1.5,0.005,16,1,0.002,7,1.4,0.0005,0.004396363636361667,34
1.5,0.006,16,1,0.002,7,1.4,0.0005,0.004396363636361667,34
1.5,0.005,16,1,0.002,7,1.4,0.0,0.004396363636361667,34
1.5,0.006,16,1,0.002,7,1.4,0.0,0.004396363636361667,34
1.5,0.004,14,1,0.002,7,1.6,0.0015,0.004386363636365553,33
1.5,0.004,14,1,0.002,7,1.6,0.001,0.004386363636365553,33
1.5,0.004,14,1,0.002,7,1.6,0.0005,0.004386363636365553,33
1.5,0.004,14,1,0.002,7,1.6,0.0,0.004386363636365553,33
1.5,0.004,13,1,0.002,7,1.4,0.0015,0.003736363636362407,33
1.5,0.004,13,1,0.002,7,1.4,0.001,0.003736363636362407,33
1.5,0.004,13,1,0.002,7,1.4,0.0005,0.003736363636362407,33
1.5,0.004,13,1,0.002,7,1.4,0.0,0.003736363636362407,33
1.5,0.004,15,1,0.002,7,1.4,0.0015,0.0037163636363618754,33
1.5,0.004,15,1,0.002,7,1.4,0.001,0.0037163636363618754,33
1.5,0.004,15,1,0.002,7,1.4,0.0005,0.0037163636363618754,33
1.5,0.004,15,1,0.002,7,1.4,0.0,0.0037163636363618754,33
1.5,0.004,16,1,0.002,7,1.4,0.0015,0.0035963636363617554,33
1.5,0.004,16,1,0.002,7,1.4,0.001,0.0035963636363617554,33
1.5,0.004,16,1,0.002,7,1.4,0.0005,0.0035963636363617554,33
1.5,0.004,16,1,0.002,7,1.4,0.0,0.0035963636363617554,33
1.5,0.005,14,1,0.002,7,1.3,0.0015,0.00268999999999826,34
1.5,0.006,14,1,0.002,7,1.3,0.0015,0.00268999999999826,34
1.5,0.005,14,1,0.002,7,1.3,0.001,0.00268999999999826,34
1.5,0.006,14,1,0.002,7,1.3,0.001,0.00268999999999826,34
1.5,0.005,14,1,0.002,7,1.3,0.0005,0.00268999999999826,34
1.5,0.006,14,1,0.002,7,1.3,0.0005,0.00268999999999826,34
1.5,0.005,14,1,0.002,7,1.3,0.0,0.00268999999999826,34
1.5,0.006,14,1,0.002,7,1.3,0.0,0.00268999999999826,34
1.5,0.005,14,1,0.002,7,1.5,0.0015,0.0023863636363613537,34
1.5,0.006,14,1,0.002,7,1.5,0.0015,0.0023863636363613537,34
1.5,0.005,14,1,0.002,7,1.5,0.001,0.0023863636363613537,34
1.5,0.006,14,1,0.002,7,1.5,0.001,0.0023863636363613537,34
1.5,0.005,14,1,0.002,7,1.5,0.0005,0.0023863636363613537,34
1.5,0.006,14,1,0.002,7,1.5,0.0005,0.0023863636363613537,34
1.5,0.005,14,1,0.002,7,1.5,0.0,0.0023863636363613537,34
1.5,0.006,14,1,0.002,7,1.5,0.0,0.0023863636363613537,34
1.5,0.004,14,1,0.002,7,1.3,0.0015,0.0020899999999983263,33
1.5,0.004,14,1,0.002,7,1.3,0.001,0.0020899999999983263,33
1.5,0.004,14,1,0.002,7,1.3,0.0005,0.0020899999999983263,33
1.5,0.004,14,1,0.002,7,1.3,0.0,0.0020899999999983263,33
1.5,0.004,14,1,0.002,7,1.5,0.0015,0.0013863636363614642,33
1.5,0.004,14,1,0.002,7,1.5,0.001,0.0013863636363614642,33
1.5,0.004,14,1,0.002,7,1.5,0.0005,0.0013863636363614642,33
1.5,0.004,14,1,0.002,7,1.5,0.0,0.0013863636363614642,33
1.5,0.005,14,1,0.002,7,1.4,0.0015,-0.002013636363638158,34
1.5,0.006,14,1,0.002,7,1.4,0.0015,-0.002013636363638158,34
1.5,0.005,14,1,0.002,7,1.4,0.001,-0.002013636363638158,34
1.5,0.006,14,1,0.002,7,1.4,0.001,-0.002013636363638158,34
1.5,0.005,14,1,0.002,7,1.4,0.0005,-0.002013636363638158,34
1.5,0.006,14,1,0.002,7,1.4,0.0005,-0.002013636363638158,34
1.5,0.005,14,1,0.002,7,1.4,0.0,-0.002013636363638158,34
1.5,0.006,14,1,0.002,7,1.4,0.0,-0.002013636363638158,34
1.5,0.004,14,1,0.002,7,1.4,0.0015,-0.0028136363636380706,33
1.5,0.004,14,1,0.002,7,1.4,0.001,-0.0028136363636380706,33
1.5,0.004,14,1,0.002,7,1.4,0.0005,-0.0028136363636380706,33
1.5,0.004,14,1,0.002,7,1.4,0.0,-0.0028136363636380706,33
1.5,0.004,13,1,0.001,8,1.3,0.0015,-0.007699999999994489,34
1.5,0.004,14,1,0.001,8,1.3,0.0015,-0.007699999999994489,34
1.5,0.004,15,1,0.001,8,1.3,0.0015,-0.007699999999994489,34
1.5,0.004,16,1,0.001,8,1.3,0.0015,-0.007699999999994489,34
1.5,0.005,13,1,0.001,8,1.3,0.0015,-0.007699999999994489,34
1.5,0.005,14,1,0.001,8,1.3,0.0015,-0.007699999999994489,34
1.5,0.005,15,1,0.001,8,1.3,0.0015,-0.007699999999994489,34
1.5,0.005,16,1,0.001,8,1.3,0.0015,-0.007699999999994489,34
1.5,0.006,13,1,0.001,8,1.3,0.0015,-0.007699999999994489,34
1.5,0.006,14,1,0.001,8,1.3,0.0015,-0.007699999999994489,34
1.5,0.006,15,1,0.001,8,1.3,0.0015,-0.007699999999994489,34
1.5,0.006,16,1,0.001,8,1.3,0.0015,-0.007699999999994489,34
1.5,0.004,13,1,0.001,8,1.3,0.001,-0.007699999999994489,34
1.5,0.004,14,1,0.001,8,1.3,0.001,-0.007699999999994489,34
1.5,0.004,15,1,0.001,8,1.3,0.001,-0.007699999999994489,34
1.5,0.004,16,1,0.001,8,1.3,0.001,-0.007699999999994489,34
1.5,0.005,13,1,0.001,8,1.3,0.001,-0.007699999999994489,34
1.5,0.005,14,1,0.001,8,1.3,0.001,-0.007699999999994489,34
1.5,0.005,15,1,0.001,8,1.3,0.001,-0.007699999999994489,34
1.5,0.005,16,1,0.001,8,1.3,0.001,-0.007699999999994489,34
1.5,0.006,13,1,0.001,8,1.3,0.001,-0.007699999999994489,34
1.5,0.006,14,1,0.001,8,1.3,0.001,-0.007699999999994489,34
1.5,0.006,15,1,0.001,8,1.3,0.001,-0.007699999999994489,34
1.5,0.006,16,1,0.001,8,1.3,0.001,-0.007699999999994489,34
1.5,0.004,13,1,0.001,8,1.3,0.0005,-0.007699999999994489,34
1.5,0.004,14,1,0.001,8,1.3,0.0005,-0.007699999999994489,34
1.5,0.004,15,1,0.001,8,1.3,0.0005,-0.007699999999994489,34
1.5,0.004,16,1,0.001,8,1.3,0.0005,-0.007699999999994489,34
1.5,0.005,13,1,0.001,8,1.3,0.0005,-0.007699999999994489,34
1.5,0.005,14,1,0.001,8,1.3,0.0005,-0.007699999999994489,34
1.5,0.005,15,1,0.001,8,1.3,0.0005,-0.007699999999994489,34
1.5,0.005,16,1,0.001,8,1.3,0.0005,-0.007699999999994489,34
1.5,0.006,13,1,0.001,8,1.3,0.0005,-0.007699999999994489,34
1.5,0.006,14,1,0.001,8,1.3,0.0005,-0.007699999999994489,34
1.5,0.006,15,1,0.001,8,1.3,0.0005,-0.007699999999994489,34
1.5,0.006,16,1,0.001,8,1.3,0.0005,-0.007699999999994489,34
1.5,0.004,13,1,0.001,8,1.3,0.0,-0.007699999999994489,34
1.5,0.004,14,1,0.001,8,1.3,0.0,-0.007699999999994489,34
1.5,0.004,15,1,0.001,8,1.3,0.0,-0.007699999999994489,34
1.5,0.004,16,1,0.001,8,1.3,0.0,-0.007699999999994489,34
1.5,0.005,13,1,0.001,8,1.3,0.0,-0.007699999999994489,34
1.5,0.005,14,1,0.001,8,1.3,0.0,-0.007699999999994489,34
1.5,0.005,15,1,0.001,8,1.3,0.0,-0.007699999999994489,34
1.5,0.005,16,1,0.001,8,1.3,0.0,-0.007699999999994489,34
1.5,0.006,13,1,0.001,8,1.3,0.0,-0.007699999999994489,34
1.5,0.006,14,1,0.001,8,1.3,0.0,-0.007699999999994489,34
1.5,0.006,15,1,0.001,8,1.3,0.0,-0.007699999999994489,34
1.5,0.006,16,1,0.001,8,1.3,0.0,-0.007699999999994489,34
1.5,0.004,12,1,0.001,8,1.3,0.0015,-0.008319999999994575,34
1.5,0.005,12,1,0.001,8,1.3,0.0015,-0.008319999999994575,34
1.5,0.006,12,1,0.001,8,1.3,0.0015,-0.008319999999994575,34
1.5,0.004,12,1,0.001,8,1.3,0.001,-0.008319999999994575,34
1.5,0.005,12,1,0.001,8,1.3,0.001,-0.008319999999994575,34
1.5,0.006,12,1,0.001,8,1.3,0.001,-0.008319999999994575,34
1.5,0.004,12,1,0.001,8,1.3,0.0005,-0.008319999999994575,34
1.5,0.005,12,1,0.001,8,1.3,0.0005,-0.008319999999994575,34
1.5,0.006,12,1,0.001,8,1.3,0.0005,-0.008319999999994575,34
1.5,0.004,12,1,0.001,8,1.3,0.0,-0.008319999999994575,34
1.5,0.005,12,1,0.001,8,1.3,0.0,-0.008319999999994575,34
1.5,0.006,12,1,0.001,8,1.3,0.0,-0.008319999999994575,34
1.5,0.004,16,1,0.002,8,1.5,0.0015,-0.012000000000002231,34
1.5,0.005,16,1,0.002,8,1.5,0.0015,-0.012000000000002231,34
1.5,0.006,16,1,0.002,8,1.5,0.0015,-0.012000000000002231,34
1.5,0.004,16,1,0.002,8,1.5,0.001,-0.012000000000002231,34
1.5,0.005,16,1,0.002,8,1.5,0.001,-0.012000000000002231,34
1.5,0.006,16,1,0.002,8,1.5,0.001,-0.012000000000002231,34
1.5,0.004,16,1,0.002,8,1.5,0.0005,-0.012000000000002231,34
1.5,0.005,16,1,0.002,8,1.5,0.0005,-0.012000000000002231,34
1.5,0.006,16,1,0.002,8,1.5,0.0005,-0.012000000000002231,34
1.5,0.004,16,1,0.002,8,1.5,0.0,-0.012000000000002231,34
1.5,0.005,16,1,0.002,8,1.5,0.0,-0.012000000000002231,34
1.5,0.006,16,1,0.002,8,1.5,0.0,-0.012000000000002231,34
1.5,0.004,16,1,0.002,8,1.6,0.0015,-0.013199999999998324,34
1.5,0.005,16,1,0.002,8,1.6,0.0015,-0.013199999999998324,34
1.5,0.006,16,1,0.002,8,1.6,0.0015,-0.013199999999998324,34
1.5,0.004,16,1,0.002,8,1.6,0.001,-0.013199999999998324,34
1.5,0.005,16,1,0.002,8,1.6,0.001,-0.013199999999998324,34
1.5,0.006,16,1,0.002,8,1.6,0.001,-0.013199999999998324,34
1.5,0.004,16,1,0.002,8,1.6,0.0005,-0.013199999999998324,34
1.5,0.005,16,1,0.002,8,1.6,0.0005,-0.013199999999998324,34
1.5,0.006,16,1,0.002,8,1.6,0.0005,-0.013199999999998324,34
