,time,price,roundedPrice,level_0_l,level_0_s,level_1_up_l,level_1_up_s,level_1_down_l,level_1_down_s,level_2_up_l,level_2_up_s,level_2_down_l,level_2_down_s,level_3_up_l,level_3_up_s,level_3_down_l,level_3_down_s,level_4_up_l,level_4_up_s,level_4_down_l,level_4_down_s,level_5_up_l,level_5_up_s,level_5_down_l,level_5_down_s
0,2019-01-01T00:00:00Z,1.27583,1.276,0.3712,0.2651,0.1742,0.2500,0.1742,0.2500,0.2045,0.1591,0.2045,0.1591,0,0,0,0,0,0,0,0,0,0,0,0
1,2019-01-01T00:20:00Z,1.27583,1.276,0.3712,0.2651,0.1742,0.2500,0.1742,0.2500,0.2045,0.1591,0.2045,0.1591,0,0,0,0,0,0,0,0,0,0,0,0
2,2019-01-01T00:40:00Z,1.27583,1.276,0.3712,0.2651,0.1742,0.2500,0.1742,0.2500,0.2045,0.1591,0.2045,0.1591,0,0,0,0,0,0,0,0,0,0,0,0
3,2019-01-01T01:00:00Z,1.27583,1.276,0.3712,0.2651,0.1742,0.2500,0.1742,0.2500,0.2045,0.1591,0.2045,0.1591,0,0,0,0,0,0,0,0,0,0,0,0
4,2019-01-01T01:20:00Z,1.27583,1.276,0.3712,0.2651,0.1742,0.2500,0.1742,0.2500,0.2045,0.1591,0.2045,0.1591,0,0,0,0,0,0,0,0,0,0,0,0
5,2019-01-01T01:40:00Z,1.27583,1.276,0.3712,0.2651,0.1742,0.2500,0.1742,0.2500,0.2045,0.1591,0.2045,0.1591,0,0,0,0,0,0,0,0,0,0,0,0
6,2019-01-01T02:00:00Z,1.27583,1.276,0.3712,0.2651,0.1742,0.2500,0.1742,0.2500,0.2045,0.1591,0.2045,0.1591,0,0,0,0,0,0,0,0,0,0,0,0
7,2019-01-01T02:20:00Z,1.27583,1.276,0.3712,0.2651,0.1742,0.2500,0.1742,0.2500,0.2045,0.1591,0.2045,0.1591,0,0,0,0,0,0,0,0,0,0,0,0
8,2019-01-01T02:40:00Z,1.27583,1.276,0.3712,0.2651,0.1742,0.2500,0.1742,0.2500,0.2045,0.1591,0.2045,0.1591,0,0,0,0,0,0,0,0,0,0,0,0
9,2019-01-01T03:00:00Z,1.27583,1.276,0.3712,0.2651,0.1742,0.2500,0.1742,0.2500,0.2045,0.1591,0.2045,0.1591,0,0,0,0,0,0,0,0,0,0,0,0
10,2019-01-01T03:20:00Z,1.27583,1.276,0.3712,0.2651,0.1742,0.2500,0.1742,0.2500,0.2045,0.1591,0.2045,0.1591,0,0,0,0,0,0,0,0,0,0,0,0
11,2019-01-01T03:40:00Z,1.27583,1.276,0.3712,0.2651,0.1742,0.2500,0.1742,0.2500,0.2045,0.1591,0.2045,0.1591,0,0,0,0,0,0,0,0,0,0,0,0
12,2019-01-01T04:00:00Z,1.27583,1.276,0.3712,0.2651,0.1742,0.2500,0.1742,0.2500,0.2045,0.1591,0.2045,0.1591,0,0,0,0,0,0,0,0,0,0,0,0
13,2019-01-01T04:20:00Z,1.27583,1.276,0.3712,0.2651,0.1742,0.2500,0.1742,0.2500,0.2045,0.1591,0.2045,0.1591,0,0,0,0,0,0,0,0,0,0,0,0
14,2019-01-01T04:40:00Z,1.27583,1.276,0.3712,0.2651,0.1742,0.2500,0.1742,0.2500,0.2045,0.1591,0.2045,0.1591,0,0,0,0,0,0,0,0,0,0,0,0
15,2019-01-01T05:00:00Z,1.27583,1.276,0.3712,0.2651,0.1742,0.2500,0.1742,0.2500,0.2045,0.1591,0.2045,0.1591,0,0,0,0,0,0,0,0,0,0,0,0
16,2019-01-01T05:20:00Z,1.27583,1.276,0.3712,0.2651,0.1742,0.2500,0.1742,0.2500,0.2045,0.1591,0.2045,0.1591,0,0,0,0,0,0,0,0,0,0,0,0
17,2019-01-01T05:40:00Z,1.27583,1.276,0.3712,0.2651,0.1742,0.2500,0.1742,0.2500,0.2045,0.1591,0.2045,0.1591,0,0,0,0,0,0,0,0,0,0,0,0
18,2019-01-01T06:00:00Z,1.27583,1.276,0.3712,0.2651,0.1742,0.2500,0.1742,0.2500,0.2045,0.1591,0.2045,0.1591,0,0,0,0,0,0,0,0,0,0,0,0
19,2019-01-01T06:20:00Z,1.27583,1.276,0.3712,0.2651,0.1742,0.2500,0.1742,0.2500,0.2045,0.1591,0.2045,0.1591,0,0,0,0,0,0,0,0,0,0,0,0
20,2019-01-01T06:40:00Z,1.27583,1.276,0.3712,0.2651,0.1742,0.2500,0.1742,0.2500,0.2045,0.1591,0.2045,0.1591,0,0,0,0,0,0,0,0,0,0,0,0
21,2019-01-01T07:00:00Z,1.27583,1.276,0.3712,0.2651,0.1742,0.2500,0.1742,0.2500,0.2045,0.1591,0.2045,0.1591,0,0,0,0,0,0,0,0,0,0,0,0
22,2019-01-01T07:20:00Z,1.27583,1.276,0.3712,0.2651,0.1742,0.2500,0.1742,0.2500,0.2045,0.1591,0.2045,0.1591,0,0,0,0,0,0,0,0,0,0,0,0
23,2019-01-01T07:40:00Z,1.27583,1.276,0.3712,0.2651,0.1742,0.2500,0.1742,0.2500,0.2045,0.1591,0.2045,0.1591,0,0,0,0,0,0,0,0,0,0,0,0
24,2019-01-01T08:00:00Z,1.27583,1.276,0.3712,0.2651,0.1742,0.2500,0.1742,0.2500,0.2045,0.1591,0.2045,0.1591,0,0,0,0,0,0,0,0,0,0,0,0
25,2019-01-01T08:20:00Z,1.27583,1.276,0.3712,0.2651,0.1742,0.2500,0.1742,0.2500,0.2045,0.1591,0.2045,0.1591,0,0,0,0,0,0,0,0,0,0,0,0
26,2019-01-01T08:40:00Z,1.27583,1.276,0.3712,0.2651,0.1742,0.2500,0.1742,0.2500,0.2045,0.1591,0.2045,0.1591,0,0,0,0,0,0,0,0,0,0,0,0
